"Week_ending_friday","Week_number","Dubai_crude_USD.p.bbl","NZ_US_exrate","Dubai_crude_NZD.p.bbl","Diesel_importer_cost_NZc.p.l","Diesel_ETS_NZc.p.l","Diesel_GST_NZc.p.l","Diesel_taxes_NZc.p.l","Diesel_price_excl_taxes_NZc.p.l","Diesel_main_port_price_NZc.p.l","Diesel_discounted_retail_price_NZc.p.l","Diesel_importer_margin_NZc.p.l","Diesel_margin_trend_NZc.p.l","Petrol_importer_cost_NZc.p.l","Petrol_ETS_NZc.p.l","Petrol_GST_NZc.p.l","Petrol_taxes_NZc.p.l","Petrol_price_excl_taxes_NZc.p.l","Petrol_main_port_price_NZc.p.l","Petrol_discounted_retail_price_NZc.p.l","Petrol_importer_margin_NZc.p.l","Petrol_margin_trend_NZc.p.l","Diesel_main_port_price_excl_taxes_NZc.p.l"
2007-10-26,"2007w43",79.73,0.755,105.57,87.5,0,12.6,13,100.8,116,113.8,14.8,13.0555438261544,79.3,0,17.8,68.4,92.2,163,160.6,14.5,13.8394032525625,102.756414762742
2007-11-02,"2007w44",84.4,0.767,110.01,90.4,0,13,13.4,104,119.6,117.3,16.4,13.0376301422536,81.7,0,18.3,68.8,95.5,166.8,164.3,16.2,13.8292172801375,105.945098039216
2007-11-09,"2007w45",87.83,0.773,113.6,94,0,13.1,13.4,104.2,119.9,117.6,13.8,13.0156633104324,84.3,0,18.5,69,97.4,168.9,166.5,15.7,13.7930492591035,106.243792517007
2007-11-16,"2007w46",85.05,0.756,112.57,94.9,0,13.1,13.5,104.7,120.5,118.2,10.8,12.9936964786112,85.4,0,18.5,69,97.4,168.9,166.5,13.1,13.7568812380694,106.745093062606
2007-11-23,"2007w47",88.32,0.756,116.8,98.5,0,13.5,13.9,107.6,123.8,121.5,12.8,12.97172964679,87.9,0,18.7,69.3,99.4,171,168.6,13.9,13.7207132170354,109.644444444444
2007-11-30,"2007w48",85.99,0.763,112.68,97.4,0,14,14.3,111.3,127.9,125.6,12.8,12.9497628149687,86.6,0,19.1,69.6,101.9,173.9,171.5,14,13.6845451960013,113.343630573248
2007-12-07,"2007w49",84.27,0.768,109.79,94.4,0,13.8,14.1,109.8,126.2,123.9,12.4,12.9277959831475,83.5,0,18.9,69.4,100.4,172.2,169.8,13.8,13.6483771749673,111.84382566586
2007-12-14,"2007w50",85.63,0.779,109.89,95.3,0,13.6,14,108.6,124.9,122.6,14.3,12.9058291513263,83.8,0,18.7,69.3,99.2,170.9,168.5,15.8,13.6122091539332,110.644861337684
2007-12-21,"2007w51",85.49,0.759,112.69,99.6,0,13.6,14,108.6,124.9,122.6,13.3,12.8838623195051,86.1,0,18.7,69.3,99.2,170.9,168.5,15.4,13.5760411328992,110.644861337684
2007-12-28,"2007w52",89.75,0.767,116.96,99.7,0,13.6,14,108.6,124.9,122.6,9,12.8618954876839,88.5,0,18.7,69.3,99.2,170.9,168.5,13.1,13.5398731118651,110.644861337684
2008-01-04,"2008w00",91.08,0.773,117.82,101.2,0,13.7,14.1,109.3,125.8,123.3,9.5,12.8376496319145,94.3,0,18.9,69.4,100.3,171.6,169.7,11.8,13.4479638214633,111.422222222222
2008-01-11,"2008w01",89.16,0.772,115.42,98.3,0,14.3,14.6,113.8,130.9,128.5,12.6,12.8134037761452,92.5,0,19.3,69.9,104.1,175.9,174,9.8,13.3560545310616,116.032918287938
2008-01-18,"2008w02",85.15,0.777,109.65,94.4,0,14,14.4,111.9,128.8,126.3,13.7,12.7891579203759,87.9,0,19.1,69.6,102.2,173.8,171.8,9.7,13.2641452406598,114.12288202692
2008-01-25,"2008w03",83.35,0.762,109.39,93.4,0,13.7,14.1,109.4,125.9,123.5,15,12.7649120646065,88,0,18.8,69.3,99.7,170.9,169,11.7,13.1722359502581,111.533765182186
2008-02-01,"2008w04",86.43,0.779,110.92,94,0,13.7,14.1,109.4,125.9,123.5,16,12.7406662088372,88.4,0,18.8,69.3,99.7,170.9,169,11.6,13.0803266598563,111.533765182186
2008-02-08,"2008w05",84.43,0.79,106.88,91.9,0,13.3,13.7,106.2,122.3,119.9,12.2,12.7164203530678,85.7,0,18.8,69.3,99.7,170.9,169,11.3,12.9884173694545,108.333778148457
2008-02-15,"2008w06",89.71,0.788,113.89,96.9,0,13.2,13.5,104.9,120.9,118.5,13,12.6921744972985,88.9,0,18.5,69,97.1,168,166.1,11.5,12.8965080790528,107.132658227848
2008-02-22,"2008w07",92.17,0.796,115.8,90.9,0,13.7,14.1,109.5,126,123.6,12.7,12.6679286415291,87.3,0,18.8,69.4,100.2,171.5,169.6,11.3,12.804598788651,111.633980582524
2008-02-29,"2008w08",93.41,0.814,114.77,98.9,0,14.1,14.4,112.1,128.9,126.5,21.2,12.6472163629288,92.5,0,19.2,69.8,103.2,174.9,173,15.9,12.6794910942751,114.232490118577
2008-03-07,"2008w09",95.39,0.801,119.03,103.3,0,14.1,14.4,112.1,128.9,126.5,13.2,12.6265040843284,92.5,0,19.2,69.8,103.2,174.9,173,10.7,12.5543833998993,114.232490118577
2008-03-14,"2008w10",98.69,0.802,123,109.9,0,14.4,14.8,114.9,132.1,129.7,11.6,12.6057918057281,95.6,0,19.4,69.9,104.7,176.6,174.7,12.2,12.4292757055234,117.033538936006
2008-03-21,"2008w11",96.31,0.806,119.55,111.6,0,14.6,14.9,116.1,133.4,131,6.1,12.5850795271277,91.6,0,19.6,70.1,105.9,177.9,176,10.3,12.3041680111475,118.232519083969
2008-03-28,"2008w12",97.05,0.804,120.68,110.1,0,14.6,14.9,116.1,133.4,131,4.4,12.5643672485273,93.3,0,19.6,70.1,105.9,177.9,176,14.2,12.1790603167716,118.232519083969
2008-04-04,"2008w13",96.22,0.788,122.12,113.4,0,15.1,15.5,120.7,137,136.2,10.6,12.543654969927,96.3,0,19.8,70.3,107.9,179,178.2,14.6,12.0539526223958,121.411306901615
2008-04-11,"2008w14",100.96,0.796,126.89,119.1,0,15.5,15.8,123.5,140.2,139.4,10.2,12.5229426913266,100.1,0,20,70.6,109.8,181.2,180.4,13.5,11.9288449280199,124.311047345768
2008-04-18,"2008w15",104.86,0.79,132.76,122.9,0,16.2,16.5,129.1,146.5,145.7,10,12.5022304127263,101.7,0,20.3,70.9,112.1,183.8,182.9,12,11.803737233644,129.911050102951
2008-04-25,"2008w16",109.16,0.794,137.43,124.1,0,17,17.3,135.5,153.7,152.9,12.6,12.4970831420407,103.4,0,20.7,71.2,114.9,187,186.1,13.3,11.7017619475074,136.311052975801
2008-05-02,"2008w17",107.7,0.78,138.08,124.5,0,17.3,17.6,137.9,156.4,155.6,13.8,12.4919358713551,103.9,0,20.9,71.4,116.4,188.6,187.8,12.9,11.5997866613708,138.711053984576
2008-05-09,"2008w18",116.63,0.781,149.4,128,0,17.3,17.7,138.4,156.9,156.1,13.9,12.4867886006696,108.2,0,20.9,71.4,116.6,188.9,188.1,12.7,11.4978113752342,139.11133888533
2008-05-16,"2008w19",119.76,0.764,156.79,141.8,0,17.7,18.1,141.6,160.5,159.7,13.6,12.481641329984,115,0,21.3,71.8,119.8,192.5,191.6,11.6,11.3958360890975,142.311333750783
2008-05-23,"2008w20",124.91,0.777,160.82,147.4,0,18.5,18.8,147.4,167,166.2,5.6,12.4764940592984,118.5,0,21.8,72.3,123.9,197,196.2,8.9,11.2938608029609,148.110950661853
2008-05-30,"2008w21",123.07,0.785,156.75,143.4,0,19.2,19.6,153.5,173.9,173.1,6.1,12.4713467886129,117.8,0,22.2,72.8,127.3,200.9,200.1,8.8,11.1918855168243,154.211265164645
2008-06-06,"2008w22",121.62,0.775,156.87,140.3,0,19.2,19.6,153.5,173.9,173.1,10.1,12.4661995179273,118.6,0,22.2,72.8,127.3,200.9,200.1,9.5,11.0899102306877,154.211265164645
2008-06-13,"2008w23",129.74,0.757,171.41,152.1,0,19.8,20.2,158.3,179.3,178.4,18,12.4610522472417,126.9,0,22.8,73.4,132.1,206.3,205.4,13.5,10.9879349445511,159.000112107623
2008-06-20,"2008w24",129.23,0.756,171,149.8,0,20.4,20.8,162.8,184.4,183.6,10.7,12.4806490840093,125.6,0,23.4,73.9,136.6,211.4,210.6,9.8,10.9433088546491,163.511111111111
2008-06-27,"2008w25",130.89,0.758,172.79,152.4,0,20.4,20.8,162.8,184.4,183.6,13,12.5002459207768,127.2,0,23.4,73.9,136.6,211.4,210.6,11.1,10.8986827647471,163.511111111111
2008-07-04,"2008w26",137.27,0.759,180.75,157.4,0,20.3,20.6,161.7,185.3,182.3,9.2,12.5198427575444,130.8,0,23.3,75.9,134,212.3,209.9,6.9,10.8540566748452,164.36593527153
2008-07-11,"2008w27",134.98,0.756,178.58,156.5,0,20.8,21.2,166,190.2,187.2,8.6,12.5394395943119,128.4,0,23.9,76.4,138.4,217.2,214.8,7.6,10.8094305849432,168.666666666667
2008-07-18,"2008w28",132.05,0.766,172.43,150.1,0,20.9,21.2,166.5,190.8,187.8,10,12.5590364310795,122.6,0,23.9,76.5,138.9,217.8,215.4,10.6,10.7648044950412,169.266134185304
2008-07-25,"2008w29",123.13,0.754,163.38,141.9,0,20.5,20.8,163.5,187.3,184.3,13.4,12.578633267847,114.7,0,23.2,75.8,133.3,211.5,209.1,10.8,10.7201784051393,166.166304937602
2008-08-01,"2008w30",121.01,0.739,163.86,139.2,0,20,20.3,159.4,182.8,179.8,17.5,12.5982301046146,113.8,0,22.6,75.1,128.3,205.8,203.4,13.5,10.6755523152373,162.166295884316
2008-08-08,"2008w31",115.59,0.723,159.84,132.6,0,19.7,20,156.9,179.9,176.9,17.7,12.6178269413821,112.5,0,22.3,74.8,125.7,202.9,200.5,11.9,10.6309262253353,159.565912945167
2008-08-15,"2008w32",109.68,0.699,156.93,129.9,0,19.4,19.8,154.9,177.6,174.6,22.3,12.6507318146758,112.6,0,22.2,74.7,125,202,199.7,12.5,10.640119024752,157.466666666667
2008-08-22,"2008w33",111.14,0.712,156.12,127.1,0,18.2,18.6,145.2,166.8,163.8,15.3,12.6836366879695,110.8,0,21.9,74.5,123.1,199.9,197.5,10.5,10.6493118241686,147.866666666667
2008-08-29,"2008w34",112.16,0.703,159.64,129.3,0,17.4,17.8,139.1,159.9,156.9,12,12.7165415612632,114,0,21.9,74.5,123.1,199.9,197.5,12.3,10.6585046235852,141.767304015296
2008-09-05,"2008w35",103.7,0.686,151.19,126.2,0,17.4,17.8,139.1,159.9,156.9,9.8,12.7494464345569,112.2,0,21.9,74.5,123.1,199.9,197.5,9.1,10.6676974230018,141.767304015296
2008-09-12,"2008w36",96.92,0.665,145.78,124.5,0,17.4,17.8,139.1,159.9,156.9,12.9,12.7823513078506,113,0,21.9,74.5,123.1,199.9,197.5,10.9,10.6768902224185,141.767304015296
2008-09-19,"2008w37",87.52,0.663,132.09,120.4,0,17.1,17.5,136.8,157.3,154.3,12.3,12.8152561811444,107.4,0,21.8,74.3,121.5,198.2,195.8,8.5,10.6860830218351,139.467530784187
2008-09-26,"2008w38",96.69,0.685,141.09,124,0,16.8,17.1,133.8,153.9,150.9,13.3,12.8481610544381,111.3,0,21.5,74.1,119.5,195.9,193.5,12.1,10.6952758212517,136.466003976143
2008-10-03,"2008w39",88.12,0.67,131.44,117.3,0,16.3,16.7,130,151.3,146.7,6,12.8810659277318,106.6,0,20.9,73.5,114.6,193.3,188.1,3.3,10.7044686206683,134.088888888889
2008-10-10,"2008w40",75.1,0.625,120.25,109.5,0,15.9,16.3,127,147.9,143.2,9.6,12.9203140838303,104,0,20.5,73.1,111.6,189.9,184.6,5,10.7370772130889,131.078142458101
2008-10-17,"2008w41",65.28,0.612,106.7,101.6,0,15.7,16.1,125.4,146.2,141.5,16,12.9595622399289,97.1,0,20.4,73,110.5,188.8,183.5,6.5,10.7696858055094,129.57851590106
2008-10-24,"2008w42",59.56,0.606,98.23,97.3,0,14.8,15.1,117.8,137.6,133,16.2,12.9988103960274,85.7,0,19.2,71.8,100.9,177.9,172.6,3.8,10.8022943979299,121.988120300752
2008-10-31,"2008w43",55.32,0.572,96.68,98.9,0,14.1,14.5,112.7,131.9,127.2,15.4,13.038058552126,82.4,0,18.6,71.2,96.5,172.9,167.6,10.8,10.8349029903505,116.879009433962
2008-11-07,"2008w44",54.39,0.593,91.76,96.6,0,13.7,14,108.9,127.6,123,10,13.0773067082245,72.7,0,18,70.5,91.1,166.9,161.6,8.8,10.867511582771,113.087642276423
2008-11-14,"2008w45",49.19,0.576,85.37,92.4,0,13.5,13.8,107.4,125.9,121.2,10.8,13.1165548643231,66.9,0,17,69.6,83.4,158.2,152.9,10.6,10.9001201751915,111.576485148515
2008-11-21,"2008w46",45.2,0.543,83.18,90.1,0,13.2,13.6,105.5,123.8,119.1,13.1,13.1558030204216,59.9,0,16.3,68.8,77.7,151.8,146.5,10.8,10.9327287676121,109.679093198992
2008-11-28,"2008w47",44.38,0.548,80.97,87.8,0,12.9,13.3,103,120.9,116.2,12.8,13.1950511765202,58.8,0,15.6,68.1,71.9,145.3,140.1,12,10.9653373600326,107.078227194492
2008-12-05,"2008w48",39.96,0.535,74.76,86.1,0,12.9,13.2,102.4,120.3,115.7,14.7,13.2232842827431,56,0,15.3,67.9,70.2,143.3,138.1,11.4,11.017680428216,106.587121866897
2008-12-12,"2008w49",38.9,0.544,71.48,81.8,0,12.5,12.8,99.4,116.9,112.2,13.3,13.2515173889659,54.7,0,15,67.5,67.1,139.9,134.6,11.1,11.0700234963995,103.576381461676
2008-12-19,"2008w50",40.8,0.571,71.45,80.1,0,12.3,12.7,98.1,115.5,110.8,16.3,13.2797504951888,60.1,0,15,67.5,67.1,139.9,134.6,12.4,11.1223665645829,102.278249097473
2008-12-26,"2008w51",36.85,0.571,64.49,75.1,0,11.9,12.3,95,111.9,107.2,14.8,13.3079836014117,55.4,0,15,67.5,67.1,139.9,134.6,7,11.1747096327663,99.0782649253731
2009-01-02,"2009w00",37.61,0.577,65.13,73.1,0,11.8,12.2,94.2,109,106.4,19.1,13.3362167076345,54.9,0,15.2,67.8,69.1,136.9,136.9,13.7,11.2270527009498,96.5116541353383
2009-01-09,"2009w01",44.85,0.593,75.65,79.3,0,11.2,11.6,89.6,103.9,101.2,16.5,13.3644498138574,61,0,14.7,67.2,64.8,132,132,9.8,11.2793957691332,92.001185770751
2009-01-16,"2009w02",42.47,0.559,75.93,77.5,0,11.2,11.6,89.6,103.9,101.2,10.3,13.3926829200803,67.1,0,15.1,67.6,68.1,135.8,135.7,7.1,11.3317388373167,92.001185770751
2009-01-23,"2009w03",41.41,0.533,77.63,75.3,0,11.2,11.6,89.6,103.9,101.2,12.1,13.4209160263032,75.7,0,16.3,68.9,78.2,147.2,147.1,11.1,11.3840819055001,92.001185770751
2009-01-30,"2009w04",42.65,0.525,81.25,76.7,0,11.2,11.6,89.6,103.9,101.2,14.3,13.4538081806779,78.9,0,17.6,70.1,87.9,158,158,12.2,11.4615444944732,92.001185770751
2009-02-06,"2009w05",43.45,0.508,85.51,77.9,0,11.4,11.8,90.8,105.2,102.5,14.1,13.4867003350527,83.1,0,18.4,70.9,94.5,165.5,165.4,15.6,11.5390070834464,93.0997073170732
2009-02-13,"2009w06",44.46,0.528,84.25,76.2,0,11.4,11.8,90.8,105.2,102.5,12.9,13.5195924894275,83.3,0,18.6,71.1,96,167.2,167.1,12.9,11.6164696724195,93.0997073170732
2009-02-20,"2009w07",40.74,0.513,79.39,73.8,0,11.2,11.6,89.6,103.9,101.2,13.4,13.5524846438023,81.5,0,18.7,71.3,97.4,168.8,168.7,14.1,11.6939322613926,92.001185770751
2009-02-27,"2009w08",41.68,0.51,81.73,73.2,0,11.2,11.5,88.9,103,100.4,15,13.5853767981771,78,0,18.5,71.1,95.5,166.6,166.6,13.9,11.7713948503657,91.2099601593626
2009-03-06,"2009w09",42.23,0.498,84.8,72.9,0,10.9,11.3,87,100.9,98.2,13.8,13.6182689525518,75.3,0,18.2,70.8,93.1,163.9,163.9,15,11.8488574393388,89.3003054989817
2009-03-13,"2009w10",42.89,0.507,84.59,72.3,0,10.9,11.2,86.4,100.3,97.7,13.6,13.6511611069266,71.6,0,18,70.6,91.8,162.5,162.4,16.5,11.926320028312,88.8099283520983
2009-03-20,"2009w11",44.67,0.537,83.19,71.9,0,10.7,11.1,85.2,98.9,96.2,12.9,13.6840532613014,74.2,0,17.7,70.2,88.6,158.9,158.9,17.1,12.0037826172851,87.4996881496882
2009-03-27,"2009w12",50.5,0.568,88.94,77.3,0,10.7,11.1,85.2,98.9,96.2,13.3,13.7318076117648,74.7,0,17.7,70.2,88.6,158.9,158.9,14.4,12.0906804874187,87.4996881496882
2009-04-03,"2009w13",47.15,0.567,83.15,73.2,0,10.8,11.1,85.8,98.9,96.9,8.5,13.7795619622282,72.5,0,17.5,70.1,87.5,158.9,157.5,12.8,12.1775783575523,87.5770897832817
2009-04-10,"2009w14",50.99,0.583,87.5,73.3,0,10.8,11.1,85.8,98.9,96.9,12.6,13.8273163126915,74.7,0,17.5,70.1,87.5,158.9,157.5,15,12.264476227686,87.5770897832817
2009-04-17,"2009w15",50.87,0.582,87.42,73.6,0,10.8,11.1,85.8,98.9,96.9,12.5,13.8750706631549,77.1,0,17.5,70.1,87.5,158.9,157.5,12.7,12.3513740978196,87.5770897832817
2009-04-24,"2009w16",48.73,0.56,86.94,72.2,0,10.8,11.1,85.8,98.9,96.9,12.2,13.9228250136183,76.6,0,17.5,70.1,87.5,158.9,157.5,10.3,12.4382719679532,87.5770897832817
2009-05-01,"2009w17",49.13,0.564,87.16,71,0,10.8,11.1,85.8,98.9,96.9,13.6,13.9705793640816,70.8,0,17.3,69.9,86.2,157.5,156.1,9.6,12.5251698380868,87.5770897832817
2009-05-08,"2009w18",54.76,0.583,93.97,74.7,0,10.8,11.1,85.8,98.9,96.9,14.8,14.018333714545,77.2,0,17.1,69.7,84.3,155.3,154,13.5,12.6120677082205,87.5770897832817
2009-05-15,"2009w19",56.97,0.6,95.01,74.6,0,10.8,11.1,85.8,98.9,96.9,11.1,14.0660880650084,78.3,0,17.5,70.1,87.5,158.9,157.5,10.3,12.6989655783541,87.5770897832817
2009-05-22,"2009w20",58.16,0.601,96.83,74.3,0,11,11.4,87.7,101,99.1,13.1,14.1160050666519,81.7,0,17.9,70.5,90.6,162.5,161.1,12.3,12.7502074391185,89.3891019172553
2009-05-29,"2009w21",61.95,0.619,100.01,73.9,0,11.1,11.5,88.5,101.9,99.9,14.1,14.1659220682953,81.4,0,18.1,70.6,91.9,163.9,162.5,10.2,12.8014492998828,90.1777777777778
2009-06-05,"2009w22",67.01,0.643,104.19,79.9,0,11.3,11.7,90,103.6,101.6,16,14.2158390699388,82.7,0,18.2,70.8,93.4,165.6,164.2,12.1,12.8526911606472,91.6775590551181
2009-06-12,"2009w23",70.32,0.631,111.51,83.4,0,11.5,11.9,92,105.9,103.9,12.1,14.2657560715822,85.5,0,18.5,71.1,95.5,167.9,166.5,12.7,12.9039330214115,93.7786333012512
2009-06-19,"2009w24",70.25,0.634,110.77,84,0,11.7,12.1,93.3,107.3,105.4,9.9,14.3156730732257,85.8,0,18.5,71.1,95.5,167.9,166.5,10,12.9551748821759,94.9890891840607
2009-06-26,"2009w25",68.72,0.638,107.7,81.1,0,12.1,12.5,96.5,110.9,108.9,12.5,14.3655900748692,82.1,0,18.5,71.1,95.5,167.9,166.5,9.6,13.0064167429403,98.1777777777778
2009-07-03,"2009w26",68.62,0.642,106.82,79.4,0,12.1,12.5,96.6,110.9,109.1,15.5,14.4155070765126,80,0,18.5,71.6,94.6,167.9,166.2,12.4,13.0576586037046,98.2003666361137
2009-07-10,"2009w27",61.56,0.63,97.68,74.1,0,11.9,12.3,95,109.2,107.3,15.7,14.4654240781561,74.6,0,18.2,71.3,92.5,165.6,163.9,12.5,13.108900464469,96.6892823858341
2009-07-17,"2009w28",62.24,0.64,97.3,71.9,0,11.5,11.9,92,105.8,103.9,17.9,14.5302256042692,73,0,17.7,70.8,88.5,161,159.3,13.9,13.1327961695432,93.6897016361886
2009-07-24,"2009w29",66.45,0.655,101.49,75.7,0,11.1,11.5,88.6,101.9,100.1,16.6,14.5950271303822,76.8,0,17.5,70.6,86.6,158.9,157.2,13.6,13.1566918746174,90.2003996003996
2009-07-31,"2009w30",67.26,0.654,102.9,77.9,0,11.2,11.5,88.9,102.3,100.4,13.2,14.6598286564953,79.8,0,17.8,70.9,89.1,161.8,160,12.3,13.1805875796916,90.5880478087649
2009-08-07,"2009w31",72.42,0.669,108.24,80.5,0,11.4,11.7,90.5,104,102.2,12.6,14.7246301826083,84,0,18.3,71.4,92.9,166,164.3,13.1,13.2044832847658,92.099217221135
2009-08-14,"2009w32",71,0.673,105.49,80.5,0,11.7,12,93,106.9,105.1,12.6,14.7894317087214,83.8,0,18.6,71.7,95.5,168.9,167.2,11.4,13.2283789898401,94.6996194100856
2009-08-21,"2009w33",70.77,0.674,105.01,78.7,0,11.7,12,93,106.9,105.1,12.5,14.8542332348344,80.3,0,18.6,71.7,95.5,168.9,167.2,11.7,13.2522746949143,94.6996194100856
2009-08-28,"2009w34",71.33,0.684,104.25,78.5,0,11.7,12,93,106.9,105.1,14.3,14.9190347609475,80.7,0,18.6,71.7,95.5,168.9,167.2,15.1,13.2761703999885,94.6996194100856
2009-09-04,"2009w35",66.74,0.679,98.23,76.2,0,11.7,12,93,106.9,105.1,14.5,14.9838362870606,77.8,0,18.4,71.6,94.3,167.6,165.9,13.6,13.3000661050627,94.6996194100856
2009-09-11,"2009w36",68.58,0.696,98.54,73.7,0,11.7,12,93,106.9,105.1,16.8,15.0670342499518,75.2,0,18.2,71.4,92.8,165.9,164.2,15,13.3477583629156,94.6996194100856
